original_sentence1,original_sentence2,processed_sentence1,processed_sentence2,label,char_count,word_count,sentence_count,avg_word_length,punct_count,punct_ratio,upper_count,upper_ratio,digit_count,digit_ratio,special_count,special_ratio,word_diversity,stopword_ratio,s2_char_count,s2_word_count,s2_sentence_count,s2_avg_word_length,s2_punct_count,s2_punct_ratio,s2_upper_count,s2_upper_ratio,s2_digit_count,s2_digit_ratio,s2_special_count,s2_special_ratio,s2_word_diversity,s2_stopword_ratio,cross_length_ratio,cross_length_diff,cross_word_ratio,cross_word_diff,cross_jaccard_similarity,cross_word_overlap_ratio,cross_char_2gram_overlap,cross_char_3gram_overlap,cross_char_4gram_overlap
An older woman with brown hair is dancing with a man in a white shirt.,The man is wearing a brown shirt and dancing with a younger woman.,an older woman with brown hair is dancing with a man in a white shirt.,the man is wearing a brown shirt and dancing with a younger woman.,0,70,15,1,3.7333333333333334,1,0.014285714285714285,0,0.0,0,0.0,1,0.014285714285714285,0.8666666666666667,0.4666666666666667,66.0,13.0,1.0,4.153846153846154,1.0,0.015151515151515152,0.0,0.0,0.0,0.0,1.0,0.015151515151515152,0.9230769230769231,0.46153846153846156,1.0606060606060606,4.0,1.1538461538461537,2.0,0.3157894736842105,0.46153846153846156,0.6,0.3953488372093023,0.3020833333333333
A girl in a white and brown uniform swings at a softball.,A girl swings at a softball during practice.,a girl in a white and brown uniform swings at a softball.,a girl swings at a softball during practice.,0,57,12,1,3.8333333333333335,1,0.017543859649122806,0,0.0,0,0.0,1,0.017543859649122806,0.8333333333333334,0.5,44.0,8.0,1.0,4.625,1.0,0.022727272727272728,0.0,0.0,0.0,0.0,1.0,0.022727272727272728,0.875,0.5,1.2954545454545454,13.0,1.5,4.0,0.3076923076923077,0.4,0.3709677419354839,0.3380281690140845,0.3013698630136986
Three people are pushing rags along a wooden gymnasium floor with their hands like they are cleaning it.,People are cleaning the blood off the floor after last nights fight club.,three people are pushing rags along a wooden gymnasium floor with their hands like they are cleaning it.,people are cleaning the blood off the floor after last nights fight club.,0,104,18,1,4.833333333333333,1,0.009615384615384616,0,0.0,0,0.0,1,0.009615384615384616,0.9444444444444444,0.3333333333333333,73.0,13.0,1.0,4.6923076923076925,1.0,0.0136986301369863,0.0,0.0,0.0,0.0,1.0,0.0136986301369863,0.9230769230769231,0.38461538461538464,1.4246575342465753,31.0,1.3846153846153846,5.0,0.16,0.23529411764705882,0.30927835051546393,0.1984732824427481,0.15492957746478872
A bearded man wearing sunglasses and a handkerchief on his hair plays a guitar with other musicians in the background.,A bearded man is playing guitar.,a bearded man wearing sunglasses and a handkerchief on his hair plays a guitar with other musicians in the background.,a bearded man is playing guitar.,1,118,20,1,4.95,1,0.00847457627118644,0,0.0,0,0.0,1,0.00847457627118644,0.9,0.5,32.0,6.0,1.0,4.5,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.03125,1.0,0.3333333333333333,3.6875,86.0,3.3333333333333335,14.0,0.14285714285714285,0.16666666666666666,0.34146341463414637,0.19658119658119658,0.14285714285714285
A kneeling dark-haired woman with a nose ring hugs a small child.,A woman is kneeling to hug a large child,a kneeling dark-haired woman with a nose ring hugs a small child.,a woman is kneeling to hug a large child,0,65,12,1,4.5,2,0.03076923076923077,0,0.0,0,0.0,2,0.03076923076923077,0.8333333333333334,0.3333333333333333,40.0,9.0,1.0,3.5555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.4444444444444444,1.625,25.0,1.3333333333333333,3.0,0.2,0.3,0.4307692307692308,0.2564102564102564,0.18072289156626506
A baseball infielder is throwing the ball to a player standing on a base with his right foot.,A basketball player is throwing the ball.,a baseball infielder is throwing the ball to a player standing on a base with his right foot.,a basketball player is throwing the ball.,0,93,18,1,4.222222222222222,1,0.010752688172043012,0,0.0,0,0.0,1,0.010752688172043012,0.8888888888888888,0.5,41.0,7.0,1.0,5.0,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,1.0,0.42857142857142855,2.268292682926829,52.0,2.5714285714285716,11.0,0.2777777777777778,0.3125,0.4057971014492754,0.3333333333333333,0.3010752688172043
Three teammates in action on a grass field.,There are three people on grass.,three teammates in action on a grass field.,there are three people on grass.,1,43,8,1,4.5,1,0.023255813953488372,0,0.0,0,0.0,1,0.023255813953488372,1.0,0.375,32.0,6.0,1.0,4.5,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.03125,1.0,0.5,1.34375,11.0,1.3333333333333333,2.0,0.16666666666666666,0.25,0.32608695652173914,0.19298245614035087,0.11290322580645161
Two male dancers performing on stage with a female performer clapping behind them.,The female dancers are clapping because they like the dance they see.,two male dancers performing on stage with a female performer clapping behind them.,the female dancers are clapping because they like the dance they see.,0,82,13,1,5.384615384615385,1,0.012195121951219513,0,0.0,0,0.0,1,0.012195121951219513,1.0,0.23076923076923078,69.0,12.0,1.0,4.833333333333333,1.0,0.014492753623188406,0.0,0.0,0.0,0.0,1.0,0.014492753623188406,0.8333333333333334,0.5,1.1884057971014492,13.0,1.0833333333333333,1.0,0.15,0.23076923076923078,0.40789473684210525,0.2736842105263158,0.22330097087378642
A few people are walking through the snow to cross a bridge.,The people are naked.,a few people are walking through the snow to cross a bridge.,the people are naked.,0,60,12,1,4.083333333333333,1,0.016666666666666666,0,0.0,0,0.0,1,0.016666666666666666,0.9166666666666666,0.5833333333333334,21.0,4.0,1.0,4.5,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,0.047619047619047616,1.0,0.5,2.857142857142857,39.0,3.0,8.0,0.25,0.2727272727272727,0.21428571428571427,0.1875,0.15384615384615385
A woman holding a black purse is leaning with her elbow on the seat of a bicycle.,A tall human holding a purse.,a woman holding a black purse is leaning with her elbow on the seat of a bicycle.,a tall human holding a purse.,0,81,17,1,3.823529411764706,1,0.012345679012345678,0,0.0,0,0.0,1,0.012345679012345678,0.8823529411764706,0.5294117647058824,29.0,6.0,1.0,4.0,1.0,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.034482758620689655,0.8333333333333334,0.3333333333333333,2.793103448275862,52.0,2.8333333333333335,11.0,0.1111111111111111,0.13333333333333333,0.29411764705882354,0.18604651162790697,0.1590909090909091
A man reading and evaluating the nation's stocks.,A man with a newspaper.,a man reading and evaluating the nation's stocks.,a man with a newspaper.,0,49,8,1,5.25,2,0.04081632653061224,0,0.0,0,0.0,2,0.04081632653061224,1.0,0.375,23.0,5.0,1.0,3.8,1.0,0.043478260869565216,0.0,0.0,0.0,0.0,1.0,0.043478260869565216,0.8,0.6,2.130434782608696,26.0,1.6,3.0,0.2,0.25,0.14545454545454545,0.06557377049180328,0.04838709677419355
A boy in blue jumps on a skateboard while two others watch him,A boy in blue is doing stunts in a skateboard competition,a boy in blue jumps on a skateboard while two others watch him,a boy in blue is doing stunts in a skateboard competition,0,62,13,1,3.8461538461538463,0,0.0,0,0.0,0,0.0,0,0.0,0.9230769230769231,0.46153846153846156,57.0,11.0,1.0,4.2727272727272725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,0.5454545454545454,1.087719298245614,5.0,1.1818181818181819,2.0,0.3125,0.4166666666666667,0.37142857142857144,0.2840909090909091,0.25842696629213485
A man wearing a white striped shirt is dancing in the center of the dance floor with a woman in a showy black and white dress and high black leather boots.,Two people are riding a mechanical bull in front of the large crowd.,a man wearing a white striped shirt is dancing in the center of the dance floor with a woman in a showy black and white dress and high black leather boots.,two people are riding a mechanical bull in front of the large crowd.,0,155,31,1,4.032258064516129,1,0.0064516129032258064,0,0.0,0,0.0,1,0.0064516129032258064,0.7419354838709677,0.41935483870967744,68.0,13.0,1.0,4.3076923076923075,1.0,0.014705882352941176,0.0,0.0,0.0,0.0,1.0,0.014705882352941176,1.0,0.38461538461538464,2.2794117647058822,87.0,2.3846153846153846,18.0,0.125,0.17391304347826086,0.26785714285714285,0.08092485549132948,0.04736842105263158
A man in a light pink polo shirt holds a flag splayed out in the air behind him.,a man holds a flag,a man in a light pink polo shirt holds a flag splayed out in the air behind him.,a man holds a flag,1,80,18,1,3.5,1,0.0125,0,0.0,0,0.0,1,0.0125,0.8333333333333334,0.3888888888888889,18.0,5.0,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,4.444444444444445,62.0,3.6,13.0,0.26666666666666666,0.26666666666666666,0.27586206896551724,0.19736842105263158,0.16666666666666666
A man wearing a tan coat signs papers for another man wearing a blue coat.,"A guy signs away his rights to his gold mine, while his lawyer waits by.",a man wearing a tan coat signs papers for another man wearing a blue coat.,"a guy signs away his rights to his gold mine, while his lawyer waits by.",0,74,15,1,4.0,1,0.013513513513513514,0,0.0,0,0.0,1,0.013513513513513514,0.7333333333333333,0.26666666666666666,72.0,15.0,1.0,3.8666666666666667,2.0,0.027777777777777776,0.0,0.0,0.0,0.0,2.0,0.027777777777777776,0.8666666666666667,0.4,1.0277777777777777,2.0,1.0,0.0,0.09090909090909091,0.15384615384615385,0.2073170731707317,0.05357142857142857,0.03389830508474576
A man in a field with an airplane in view.,The man is the airplane's pilot.,a man in a field with an airplane in view.,the man is the airplane's pilot.,0,42,10,1,3.3,1,0.023809523809523808,0,0.0,0,0.0,1,0.023809523809523808,0.8,0.6,32.0,6.0,1.0,4.5,2.0,0.0625,0.0,0.0,0.0,0.0,2.0,0.0625,0.8333333333333334,0.5,1.3125,10.0,1.6666666666666667,4.0,0.08333333333333333,0.125,0.3333333333333333,0.20754716981132076,0.15789473684210525
One child is pointing to the sky and another is trying to block the sun to look,The children are playing in the indoor playground.,one child is pointing to the sky and another is trying to block the sun to look,the children are playing in the indoor playground.,0,79,17,1,3.7058823529411766,0,0.0,0,0.0,0,0.0,0,0.0,0.7647058823529411,0.47058823529411764,50.0,8.0,1.0,5.375,1.0,0.02,0.0,0.0,0.0,0.0,1.0,0.02,0.875,0.5,1.58,29.0,2.125,9.0,0.05263157894736842,0.07692307692307693,0.3230769230769231,0.13043478260869565,0.07766990291262135
"A man wearing a gray sweater sitting at a desk with an old version of a computer in front of him, one of his hands is turning a dial on the computer.",The computer was made last week.,"a man wearing a gray sweater sitting at a desk with an old version of a computer in front of him, one of his hands is turning a dial on the computer.",the computer was made last week.,0,149,32,1,3.6875,2,0.013422818791946308,0,0.0,0,0.0,2,0.013422818791946308,0.8125,0.5,32.0,6.0,1.0,4.5,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.03125,1.0,0.3333333333333333,4.65625,117.0,5.333333333333333,26.0,0.06666666666666667,0.07692307692307693,0.20652173913043478,0.09774436090225563,0.06756756756756757
Two men at the beach eating snacks off of paper plates.,People aren't eating anything,two men at the beach eating snacks off of paper plates.,people aren't eating anything,0,55,11,1,4.090909090909091,1,0.01818181818181818,0,0.0,0,0.0,1,0.01818181818181818,1.0,0.36363636363636365,29.0,4.0,1.0,6.5,1.0,0.034482758620689655,0.0,0.0,0.0,0.0,1.0,0.034482758620689655,1.0,0.25,1.896551724137931,26.0,2.75,7.0,0.07142857142857142,0.09090909090909091,0.24561403508771928,0.08333333333333333,0.0684931506849315
A man swinging a tennis racket.,The man is playing tennis,a man swinging a tennis racket.,the man is playing tennis,0,31,6,1,4.333333333333333,1,0.03225806451612903,0,0.0,0,0.0,1,0.03225806451612903,0.8333333333333334,0.3333333333333333,25.0,5.0,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.24,6.0,1.2,1.0,0.25,0.4,0.3888888888888889,0.275,0.16279069767441862
A group of cheerleaders surround a small child.,Members of a cheer squad are near a youngster.,a group of cheerleaders surround a small child.,members of a cheer squad are near a youngster.,1,47,8,1,5.0,1,0.02127659574468085,0,0.0,0,0.0,1,0.02127659574468085,0.875,0.375,46.0,9.0,1.0,4.222222222222222,1.0,0.021739130434782608,0.0,0.0,0.0,0.0,1.0,0.021739130434782608,0.8888888888888888,0.4444444444444444,1.0217391304347827,1.0,0.8888888888888888,1.0,0.15384615384615385,0.25,0.3050847457627119,0.14666666666666667,0.06097560975609756
Three roller hockey players chase after a ball as an excited crowd watches on.,There is a hockey game going on.,three roller hockey players chase after a ball as an excited crowd watches on.,there is a hockey game going on.,1,78,14,1,4.642857142857143,1,0.01282051282051282,0,0.0,0,0.0,1,0.01282051282051282,1.0,0.2857142857142857,32.0,7.0,1.0,3.7142857142857144,1.0,0.03125,0.0,0.0,0.0,0.0,1.0,0.03125,1.0,0.42857142857142855,2.4375,46.0,2.0,7.0,0.16666666666666666,0.21428571428571427,0.25,0.10526315789473684,0.061224489795918366
A man and woman are preparing a mixture in front of a row of bikes.,A man and woman are outside.,a man and woman are preparing a mixture in front of a row of bikes.,a man and woman are outside.,0,67,15,1,3.533333333333333,1,0.014925373134328358,0,0.0,0,0.0,1,0.014925373134328358,0.8,0.5333333333333333,28.0,6.0,1.0,3.8333333333333335,1.0,0.03571428571428571,0.0,0.0,0.0,0.0,1.0,0.03571428571428571,1.0,0.5,2.392857142857143,39.0,2.5,9.0,0.38461538461538464,0.4166666666666667,0.2830188679245283,0.23076923076923078,0.21739130434782608
A man in a blue shirt preparing to take a picture of figurines on a small red table.,A man is getting ready to take a picture.,a man in a blue shirt preparing to take a picture of figurines on a small red table.,a man is getting ready to take a picture.,1,84,18,1,3.7222222222222223,1,0.011904761904761904,0,0.0,0,0.0,1,0.011904761904761904,0.8333333333333334,0.4444444444444444,41.0,9.0,1.0,3.6666666666666665,1.0,0.024390243902439025,0.0,0.0,0.0,0.0,1.0,0.024390243902439025,0.8888888888888888,0.4444444444444444,2.048780487804878,43.0,2.0,9.0,0.21052631578947367,0.26666666666666666,0.38571428571428573,0.2608695652173913,0.20408163265306123
"In this photo we have a heavy metal rock group with four guys that have long hair, tattoos and beards, as one sits on a log the other three are playing their air guitars.",A heavy metal rock group playing their guitars on a log.,"in this photo we have a heavy metal rock group with four guys that have long hair, tattoos and beards, as one sits on a log the other three are playing their air guitars.",a heavy metal rock group playing their guitars on a log.,1,170,34,1,4.029411764705882,3,0.01764705882352941,0,0.0,0,0.0,3,0.01764705882352941,0.9411764705882353,0.47058823529411764,56.0,11.0,1.0,4.181818181818182,1.0,0.017857142857142856,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,0.9090909090909091,0.36363636363636365,3.0357142857142856,114.0,3.090909090909091,23.0,0.23529411764705882,0.25,0.5157894736842106,0.3422818791946309,0.2909090909090909
A girl standing in a large crowd of people holding balloons.,It is the girl's birthday.,a girl standing in a large crowd of people holding balloons.,it is the girl's birthday.,0,60,11,1,4.545454545454546,1,0.016666666666666666,0,0.0,0,0.0,1,0.016666666666666666,0.9090909090909091,0.36363636363636365,26.0,5.0,1.0,4.4,2.0,0.07692307692307693,0.0,0.0,0.0,0.0,2.0,0.07692307692307693,1.0,0.6,2.3076923076923075,34.0,2.2,6.0,0.0,0.0,0.1044776119402985,0.039473684210526314,0.02631578947368421
"The man, under the canopy, is working on a bicycle while an onlooker watches.",The onlooker is getting his bike fixed.,"the man, under the canopy, is working on a bicycle while an onlooker watches.",the onlooker is getting his bike fixed.,0,77,14,1,4.571428571428571,3,0.03896103896103896,0,0.0,0,0.0,3,0.03896103896103896,0.9285714285714286,0.5714285714285714,39.0,7.0,1.0,4.714285714285714,1.0,0.02564102564102564,0.0,0.0,0.0,0.0,1.0,0.02564102564102564,1.0,0.42857142857142855,1.9743589743589745,38.0,2.0,7.0,0.17647058823529413,0.23076923076923078,0.29577464788732394,0.16483516483516483,0.10101010101010101
Two women playing beach volleyball with one trying to spike the ball and one trying to block the ball.,The women are competing in beach volleyball for a prize.,two women playing beach volleyball with one trying to spike the ball and one trying to block the ball.,the women are competing in beach volleyball for a prize.,0,102,19,1,4.421052631578948,1,0.00980392156862745,0,0.0,0,0.0,1,0.00980392156862745,0.7894736842105263,0.3157894736842105,56.0,10.0,1.0,4.7,1.0,0.017857142857142856,0.0,0.0,0.0,0.0,1.0,0.017857142857142856,1.0,0.5,1.8214285714285714,46.0,1.9,9.0,0.19047619047619047,0.26666666666666666,0.38461538461538464,0.24509803921568626,0.1926605504587156
"Young man grinding, three other boys observing",The young man is outside with boys watching him.,"young man grinding, three other boys observing",the young man is outside with boys watching him.,1,46,7,1,5.714285714285714,1,0.021739130434782608,0,0.0,0,0.0,1,0.021739130434782608,1.0,0.14285714285714285,48.0,9.0,1.0,4.444444444444445,1.0,0.020833333333333332,0.0,0.0,0.0,0.0,1.0,0.020833333333333332,1.0,0.3333333333333333,0.9583333333333334,2.0,0.7777777777777778,2.0,0.23076923076923078,0.3333333333333333,0.3275862068965517,0.2054794520547945,0.1282051282051282
"Two blond people, one with their arm around the others shoulders, sitting in the second seat of a bus behind another blond person.",Two blond people are standing.,"two blond people, one with their arm around the others shoulders, sitting in the second seat of a bus behind another blond person.",two blond people are standing.,0,130,23,1,4.695652173913044,3,0.023076923076923078,0,0.0,0,0.0,3,0.023076923076923078,0.9130434782608695,0.30434782608695654,30.0,5.0,1.0,5.2,1.0,0.03333333333333333,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,1.0,0.2,4.333333333333333,100.0,4.6,18.0,0.08333333333333333,0.09523809523809523,0.27848101265822783,0.14782608695652175,0.10077519379844961
A man on a bike and a man is walking in front of a bus with a' Sex And The City' ad.,The man just got off the bus and is going home.,a man on a bike and a man is walking in front of a bus with a' sex and the city' ad.,the man just got off the bus and is going home.,0,84,22,1,2.8636363636363638,3,0.03571428571428571,0,0.0,0,0.0,3,0.03571428571428571,0.7727272727272727,0.5454545454545454,47.0,11.0,1.0,3.3636363636363638,1.0,0.02127659574468085,0.0,0.0,0.0,0.0,1.0,0.02127659574468085,0.9090909090909091,0.5454545454545454,1.7872340425531914,37.0,2.0,11.0,0.22727272727272727,0.29411764705882354,0.36363636363636365,0.18947368421052632,0.102803738317757
